ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2933432,Bing,,3,2017-06-15 12:34:13,2017-06-15 18:34:13,41.087679,-80.65009,41.09295,-80.65521,0.451,Between South Ave/Exit 7 and Market St/Exit 6A - Accident.,,I-680 N,R,Youngstown,Mahoning,OH,44507,US,US/Eastern,KYNG,2017-06-15 12:51:00,82.0,,56.0,29.86,10.0,South,8.1,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3914767,Bing,,2,2019-02-22 10:45:29,2019-02-22 11:15:05,45.07752,-93.0168,45.07752,-93.0168,0.0,At Lake Ave S - Accident.,,Highway 61 N,R,Saint Paul,Ramsey,MN,55110,US,US/Central,K21D,2019-02-22 10:36:00,15.8,,93.0,30.42,3.0,Calm,,,Mist,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-617609,MapQuest,201.0,2,2020-09-25 09:24:52,2020-09-25 09:54:36,26.062199,-80.353676,,,0.0,Accident on I-75 Northbound at Exits 13A 13B FL-818 Griffin Rd.,,I-75 S,R,Fort Lauderdale,Broward,FL,33331,US,US/Eastern,KHWO,2020-09-25 09:53:00,83.0,83.0,91.0,30.0,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2448527,MapQuest,201.0,3,2017-12-21 07:43:03,2017-12-21 08:11:04,45.022823,-93.089577,,,0.0,Accident on I-35E Southbound at Exits 112 113 US-10.,,I-35E N,R,Saint Paul,Ramsey,MN,55117,US,US/Central,KSTP,2017-12-21 07:53:00,19.9,11.1,74.0,30.14,10.0,NE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-246971,MapQuest,201.0,2,2016-09-23 17:22:27,2016-09-23 17:52:09,40.033798,-76.011177,,,0.0,Accident on PA-340 Old Philadelphia Pike at PA-897 Springville Rd.,5432.0,Old Philadelphia Pike,R,Gap,Lancaster,PA,17527-9774,US,US/Eastern,KMQS,2016-09-23 17:15:00,84.2,,42.0,29.99,10.0,NNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2008413,MapQuest,201.0,3,2018-07-14 07:12:40,2018-07-14 07:42:08,41.038177,-111.948547,,,0.0,Accident on I-15 Southbound at Exit 328 200.,,W 200 N,R,Kaysville,Davis,UT,84037,US,US/Mountain,KHIF,2018-07-14 06:58:00,73.0,,32.0,29.93,10.0,ESE,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-534403,MapQuest,241.0,3,2020-12-14 04:01:13,2020-12-14 06:45:22,32.788658,-96.764114,,,0.0,One lane blocked and shoulder blocked due to accident on I-30 Eastbound at Carroll Ave.,583.0,S Carroll Ave,R,Dallas,Dallas,TX,75223,US,US/Central,KDAL,2020-12-14 03:53:00,37.0,31.0,79.0,29.81,10.0,N,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-836154,MapQuest,201.0,2,2020-03-17 13:24:59,2020-03-17 14:41:11,30.3367,-97.719559,,,0.0,Accident on Lamar Blvd at Justin Ln.,,Justin Ln,R,Austin,Travis,TX,78752,US,US/Central,KATT,2020-03-17 13:20:00,76.0,76.0,69.0,29.38,10.0,VAR,7.0,0.0,Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2282459,MapQuest,201.0,2,2018-03-30 16:28:17,2018-03-30 17:27:52,35.917488,-78.789093,,,0.0,Accident on US-70 Glenwood Ave at T.W. Alexander Dr.,7000.0,T.W. Alexander Dr,R,Raleigh,Wake,NC,27617,US,US/Eastern,KRDU,2018-03-30 16:51:00,71.1,,49.0,29.88,10.0,WSW,11.5,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1678990,MapQuest,201.0,3,2018-12-03 09:07:56,2018-12-03 09:37:45,42.633045,-73.781815,,,0.0,Accident on I-87 Southbound after Exit 23 I-787.,,I-87 S,R,Albany,Albany,NY,12209,US,US/Eastern,KALB,2018-12-03 08:51:00,44.1,38.6,85.0,29.58,10.0,West,10.4,0.02,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2595860,MapQuest,201.0,2,2017-09-07 17:26:06,2017-09-07 18:25:43,35.021946,-80.849022,,,0.0,Accident on US-521 Lancaster Hwy near Ardrey Kell Rd.,,Lancaster Hwy,R,Charlotte,Mecklenburg,NC,28277,US,US/Eastern,KEQY,2017-09-07 17:53:00,75.0,,41.0,30.08,10.0,West,3.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1507195,MapQuest,241.0,3,2019-03-06 10:18:00,2019-03-06 10:47:40,43.061134,-76.562225,,,23.5599994659,Left lane blocked due to accident on I-90 Westbound between Exit 39 I-690 and Exit 40 NY-34.,,I-90 E,R,Weedsport,Cayuga,NY,13166,US,US/Eastern,KFZY,2019-03-06 09:54:00,17.1,2.5,43.0,30.12,10.0,NNW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2136426,MapQuest,201.0,2,2018-05-18 07:01:59,2018-05-18 07:47:00,35.752972,-78.648949,,,0.0,Accident on US-70 Saunders St at I-40.,,I-40 W,R,Raleigh,Wake,NC,27603,US,US/Eastern,KRDU,2018-05-18 06:51:00,72.0,,100.0,29.99,9.0,SSE,3.5,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1142932,MapQuest,201.0,2,2019-11-22 05:09:59,2019-11-22 05:40:00,30.225727,-97.745865,,,0.0,Accident on I-35 Northbound after Exits 230 231 TX-71.,,I-35 S,R,Austin,Travis,TX,78704,US,US/Central,KATT,2019-11-22 05:05:00,67.0,67.0,90.0,29.23,8.0,SE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-451082,MapQuest,201.0,2,2017-05-12 06:43:28,2017-05-12 07:26:58,29.49852,-98.347626,,,0.019999999553,Accident on Gibbs Sprawl Rd at FM-1976 Walzem Rd.,7099.0,Branching Ct,L,San Antonio,Bexar,TX,78239-3707,US,US/Central,KRND,2017-05-12 06:58:00,65.1,,72.0,29.91,10.0,NNW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-935042,MapQuest,201.0,2,2020-02-05 19:35:21,2020-02-05 22:15:09,29.870859,-95.358994,,,0.0,Accident on Little York Rd at Exeter St.,1759.0,Little York Rd,L,Houston,Harris,TX,77093-3227,US,US/Central,KIAH,2020-02-05 19:53:00,45.0,38.0,76.0,29.62,10.0,N,17.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-1070979,MapQuest,201.0,3,2019-10-21 08:36:35,2019-10-21 10:36:04,27.828825,-82.666489,,,0.0,Left lane blocked due to accident on I-275 Northbound at 22nd St.,,I-275 N,R,Saint Petersburg,Pinellas,FL,33702,US,US/Eastern,KSPG,2019-10-21 08:36:00,79.0,79.0,90.0,29.91,0.5,CALM,0.0,0.25,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2278051,MapQuest,201.0,2,2018-03-28 16:02:33,2018-03-28 16:32:16,36.140598,-95.922523,,,0.0,Accident on Yale Ave at 15th St.,,E 15th St,R,Tulsa,Tulsa,OK,74112,US,US/Central,KTUL,2018-03-28 16:00:00,55.0,,89.0,29.85,10.0,Calm,,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4117935,Bing,,4,2017-11-06 00:49:57,2017-11-06 06:49:57,40.61194,-74.15944,40.610301,-74.16017,0.12,Closed at Jardine Ave - Road closed due to accident.,,Akron Plz,R,Staten Island,Richmond,NY,10314,US,US/Eastern,KLDJ,2017-11-06 00:55:00,59.4,,94.0,30.01,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-2433849,MapQuest,201.0,3,2017-12-14 06:07:08,2017-12-14 06:36:35,39.772713,-104.829956,,,0.0,Right hand shoulder blocked due to accident on I-70 Westbound at Exit 282 I-225.,,US-36 W,R,Denver,Denver,CO,80239,US,US/Mountain,KBKF,2017-12-14 05:58:00,27.1,20.7,99.0,30.23,10.0,SW,5.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2559921,MapQuest,201.0,2,2017-10-19 04:35:04,2017-10-19 05:04:45,29.640305,-95.481918,,,0.0,Accident on Main St at Fort Bend Pkwy.,,Main St,R,Houston,Harris,TX,77035,US,US/Central,KMCJ,2017-10-19 04:35:00,69.8,,73.0,30.09,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3472411,Bing,,2,2020-05-02 06:51:00,2020-05-02 08:15:00,37.68083,-113.07822,37.68083,-113.07822,0.0,At I-15-BL/UT-130/N Main St - Accident.,1248.0, W 200 N,L,Cedar City,Iron,UT,84720-2367,US,US/Mountain,KCDC,2020-05-02 06:53:00,46.0,46.0,63.0,24.41,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-391186,MapQuest,201.0,2,2017-03-17 16:39:59,2017-03-17 17:09:34,29.716665,-95.556656,,,0.01,Left hand shoulder blocked due to accident on Sam Houston Pkwy Northbound at Harwin Dr.,,Harwin Dr,R,Houston,Harris,TX,77072,US,US/Central,KSGR,2017-03-17 16:53:00,75.9,,67.0,30.16,10.0,South,18.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2177220,MapQuest,201.0,2,2018-04-09 05:42:35,2018-04-09 06:12:20,34.331474,-79.420494,,,0.0,Accident on SC-917 at Old Magnolia Rd.,399.0,S Old Magnolia Rd,L,Latta,Dillon,SC,29565-4140,US,US/Eastern,KMAO,2018-04-09 05:35:00,44.6,,81.0,30.05,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1500331,MapQuest,201.0,3,2019-04-01 16:13:20,2019-04-01 17:13:22,33.825104,-84.356827,,,0.0,HOV lane blocked due to accident on I-85 Southbound after Exits 86 88 I-85 Hov Lane.,970.0,Sidney Marcus Blvd NE,L,Atlanta,Fulton,GA,30324-3157,US,US/Eastern,KPDK,2019-04-01 15:53:00,58.0,58.0,24.0,29.08,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-658603,MapQuest,201.0,3,2020-10-23 21:25:10,2020-10-23 23:12:25,38.702835,-89.983444,,,0.0,Lane closed due to accident on I-55 Southbound at Keebler Rd.,,I-55 S,R,Collinsville,Madison,IL,62234,US,US/Central,KCPS,2020-10-23 21:53:00,45.0,37.0,71.0,29.82,10.0,N,21.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3451487,Bing,,2,2020-05-28 11:57:20,2020-05-28 12:12:20,38.41388,-121.90071,38.40482,-121.91262,0.899,At Meridian Rd/Weber Rd - Accident. on the right.,,I-80 W,R,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,2020-05-28 11:53:00,90.0,90.0,31.0,29.74,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-475240,MapQuest,201.0,3,2017-06-05 05:17:52,2017-06-05 05:47:52,42.108566,-71.230621,,,0.00999999977648,Accident on I-95 Northbound after Mechanic St.,,I-95 N,R,Sharon,Norfolk,MA,02067,US,US/Eastern,KOWD,2017-06-05 04:53:00,57.0,,93.0,29.83,10.0,East,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3870923,Bing,,2,2019-09-04 09:18:00,2019-09-04 10:43:32,34.157117,-118.448678,34.157117,-118.448678,0.0,At US-101/Ventura Fwy - Accident.,,US-101 N,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2019-09-04 08:51:00,84.0,84.0,38.0,29.03,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-561326,MapQuest,201.0,2,2020-11-20 07:14:36,2020-11-20 08:14:20,29.135361,-82.045311,,,0.0,Accident on 64th Avenue Rd at CR-464 Maricamp Rd.,5198.0,SE 64th Avenue Rd,R,Ocala,Marion,FL,34472-6286,US,US/Eastern,KOCF,2020-11-20 06:51:00,59.0,59.0,100.0,30.29,10.0,NNE,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-365826,MapQuest,245.0,3,2017-03-08 08:44:52,2017-03-08 09:29:36,38.767326,-90.202393,,,0.01,Two lanes blocked due to accident on I-270 Westbound at Exit 33 Lilac Ave.,,I-270 W,R,Saint Louis,St. Louis County,MO,63138,US,US/Central,KSTL,2017-03-08 08:51:00,54.0,,22.0,30.25,10.0,WSW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1453912,MapQuest,201.0,2,2019-04-05 21:04:40,2019-04-05 23:03:43,35.21339,-80.863457,,,0.0,Accident on NC-49 Tryon St at Worthington Ave.,308.0,W Worthington Ave,R,Charlotte,Mecklenburg,NC,28203-4481,US,US/Eastern,KCLT,2019-04-05 20:52:00,59.0,59.0,87.0,29.31,10.0,N,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-827607,MapQuest,201.0,2,2020-03-11 16:14:59,2020-03-11 17:29:59,34.871361,-82.317841,,,0.0,Accident on Mitchell Rd at Edgewood Rd.,193.0,Mitchell Rd,L,Greenville,Greenville,SC,29615-2689,US,US/Eastern,KGMU,2020-03-11 15:53:00,74.0,74.0,34.0,28.89,10.0,SW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3182535,Bing,,2,2020-11-14 20:16:00,2020-11-14 23:53:32,38.255141,-78.026902,38.255251,-78.022583,0.234,On VA-20 in the County of Orange in the vicinity of Mount Sharon Rd; Mt. Sharon Rd; Rt. 600N/S (Orange County);MT SHARON RD motorists can expect delays due to a vehicle crash. All South lanes are closed.,20132.0, Constitution Hwy,R,Orange,Orange,VA,22960-4314,US,US/Eastern,KOMH,2020-11-14 20:15:00,41.0,41.0,87.0,29.7,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3990537,Bing,,2,2018-10-30 19:57:31,2018-10-30 23:57:31,44.100206,-122.693573,44.100254,-122.693404,0.009,At Heritage Ln - Accident.,42193.0, McKenzie Hwy,L,Springfield,Lane,OR,97478-8601,US,US/Pacific,KEUG,2018-10-30 19:54:00,52.0,,86.0,30.27,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3733948,Bing,,2,2020-02-20 19:01:00,2020-02-20 19:59:16,37.331828,-121.934696,37.331828,-121.934696,0.0,At N Bascom Ave - Accident.,2006.0, W Hedding St,L,San Jose,Santa Clara,CA,95128-1426,US,US/Pacific,KSJC,2020-02-20 18:53:00,60.0,60.0,41.0,30.02,10.0,WNW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-2280714,MapQuest,201.0,2,2018-03-29 08:04:37,2018-03-29 08:49:24,32.74231,-96.837608,,,0.0,Accident on Tyler St both ways at Centre St.,401.0,S Tyler St,R,Dallas,Dallas,TX,75208-6246,US,US/Central,KRBD,2018-03-29 07:53:00,55.9,,97.0,29.84,0.5,NNW,4.6,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1379337,MapQuest,201.0,2,2019-06-27 09:54:13,2019-06-27 10:53:55,34.184856,-81.950256,,,0.0,Accident on SC-702 both ways at Mill Cabin Rd.,5254.0,Highway 702,L,Ninety Six,Greenwood,SC,29666-9040,US,US/Eastern,KGRD,2019-06-27 09:56:00,81.0,81.0,67.0,29.55,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3846743,Bing,,2,2019-11-21 18:29:24,2019-11-21 18:57:45,30.44031,-91.21205,30.43901,-91.18915,1.367,Between LA-1/Exit 153 and LA-30/Nicholson Dr/Exit 155 - Accident. Right lane blocked.,,I-10 E,R,Port Allen,West Baton Rouge,LA,70767,US,US/Central,KBTR,2019-11-21 18:53:00,65.0,65.0,78.0,30.01,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2725889,Bing,,2,2016-05-20 21:46:11,2016-05-21 03:46:11,33.23764,-117.22627,33.23764,-117.22627,0.0,Approaching Oceanside - Accident.,2399.0, E Vista Way,R,Vista,San Diego,CA,92084-2717,US,US/Pacific,KCRQ,2016-05-20 21:53:00,60.1,,62.0,29.95,10.0,SSW,6.9,,Overcast,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-1280745,MapQuest,241.0,3,2019-07-19 19:42:06,2019-07-19 22:11:52,27.996561,-82.45369,,,0.0,Right lane blocked due to accident on I-275 Northbound after Exits 47 47B Cherokee Ave.,,I-275 N,R,Tampa,Hillsborough,FL,33604,US,US/Eastern,KTPA,2019-07-19 19:53:00,86.0,86.0,70.0,30.05,10.0,NNW,5.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3565419,Bing,,2,2020-06-19 19:12:00,2020-06-19 20:04:43,33.945474,-118.300251,33.945474,-118.300251,0.0,At S Western Ave - Accident.,9998.0, S Normandie Ave,L,Los Angeles,Los Angeles,CA,90044-1861,US,US/Pacific,KHHR,2020-06-19 18:53:00,67.0,67.0,68.0,29.85,10.0,W,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-924467,MapQuest,201.0,2,2020-01-30 07:36:40,2020-01-30 08:36:22,30.215055,-97.710312,,,0.0,Accident on Montopolis Dr at Oltorf St.,6299.0,E Oltorf St,R,Austin,Travis,TX,78741-7598,US,US/Central,KAUS,2020-01-30 07:53:00,44.0,40.0,85.0,29.55,10.0,NNE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1966062,MapQuest,201.0,2,2018-08-22 08:59:16,2018-08-22 09:29:04,35.420738,-97.530212,,,0.0,Accident on 44th St at Western Ave.,4499.0,S Western Ave,R,Oklahoma City,Oklahoma,OK,73109-3413,US,US/Central,KOKC,2018-08-22 08:52:00,73.9,,73.0,30.19,10.0,East,6.9,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4208381,Bing,,2,2019-08-26 00:15:18,2019-08-26 04:15:18,42.34081,-122.911553,42.34076,-122.92909,0.896,At Hanley Rd - Accident.,1300.0, Ross Ln,R,Medford,Jackson,OR,97501,US,US/Pacific,KMFR,2019-08-26 00:53:00,68.0,68.0,55.0,28.65,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-217918,MapQuest,201.0,2,2016-06-30 09:47:16,2016-06-30 10:17:16,40.751831,-73.180649,,,0.0,Accident on Heckscher State Pkwy Northbound at Exit 44E Southern State Pkwy.,,Southern State Pkwy W,R,Islip Terrace,Suffolk,NY,11752,US,US/Eastern,KISP,2016-06-30 09:56:00,77.0,,50.0,30.0,10.0,North,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1749151,MapQuest,201.0,3,2018-11-09 09:05:25,2018-11-09 10:05:01,35.097179,-81.668488,,,0.0,Accident on I-85 Southbound before Exit 92 SC-11 Floyd Baker Blvd.,,Chesnee Hwy,R,Gaffney,Cherokee,SC,29341,US,US/Eastern,KEHO,2018-11-09 09:00:00,46.4,42.9,97.0,30.13,5.0,NNE,6.9,0.06,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2518803,MapQuest,201.0,2,2017-11-29 02:55:22,2017-11-29 03:26:00,40.029507,-104.81813,,,0.0,Accident on US-85 Southbound before County Hwy-6 Crown Prince Blvd. On the median.,2001.0,US Highway 85,R,Fort Lupton,Weld,CO,80621-8301,US,US/Mountain,KEIK,2017-11-29 02:53:00,22.3,,93.0,30.13,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-299227,MapQuest,222.0,2,2016-09-06 18:21:50,2016-09-06 18:51:50,29.500578,-98.482002,,,0.0,Queueing traffic due to accident on US-281 Southbound at Jones Maltsberger Rd.,,US-281 S,R,San Antonio,Bexar,TX,78209,US,US/Central,KSAT,2016-09-06 17:51:00,84.0,,74.0,29.99,10.0,SE,11.5,0.02,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2551828,MapQuest,201.0,2,2017-10-16 13:04:41,2017-10-16 13:33:59,35.46434,-97.618881,,,0.0,Accident on Reno Ave Eastbound at MacArthur Blvd.,,MacArthur Blvd,R,Oklahoma City,Oklahoma,OK,73127,US,US/Central,KPWA,2017-10-16 12:53:00,66.0,,30.0,30.41,9.0,East,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3352285,Bing,,2,2020-11-24 02:11:07,2020-11-24 05:03:00,34.88746,-80.997422,34.82055,-81.033412,5.053,Stationary traffic on I-77 S from Porter Rd/Exit 75 (I-77) to SC-9/Exit 65 (I-77) due to accident.,,I-77 S,R,Rock Hill,York,SC,29730,US,US/Eastern,KUZA,2020-11-24 01:54:00,41.0,41.0,65.0,29.58,10.0,ENE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2312858,MapQuest,201.0,2,2018-02-13 18:53:01,2018-02-13 19:52:41,34.70546,-82.235626,,,0.0,Accident deer involved on Harrison Bridge Rd at Woods Dr.,100.0,Harrison Bridge Rd,L,Simpsonville,Greenville,SC,29681-7129,US,US/Eastern,KGYH,2018-02-13 18:47:00,48.2,,62.0,30.59,10.0,ENE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-2653620,MapQuest,201.0,2,2017-08-01 12:08:20,2017-08-01 12:53:00,30.267139,-97.735847,,,0.0,Accident on 7th St near Sabine St.,,E 7th St,R,Austin,Travis,TX,78701,US,US/Central,KATT,2017-08-01 11:52:00,91.9,,37.0,29.99,10.0,North,3.5,,,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1957357,MapQuest,201.0,3,2018-08-17 13:32:53,2018-08-17 14:02:33,30.373568,-89.373238,,,0.0,Right hand shoulder blocked due to accident on I-10 Eastbound after Exit 16 Gex Dr.,,I-10 E,R,Diamondhead,Hancock,MS,39525,US,US/Central,KHSA,2018-08-17 13:50:00,77.0,,89.0,30.11,7.0,South,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-992098,MapQuest,201.0,2,2019-12-02 12:57:10,2019-12-02 13:26:50,35.158649,-81.477928,,,0.0,Accident on I-85 Northbound at Exit 104 SC-99.,,I-85 S,R,Blacksburg,Cherokee,SC,29702,US,US/Eastern,KEHO,2019-12-02 12:55:00,47.0,43.0,45.0,28.89,10.0,NW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3241002,Bing,,2,2020-12-13 20:36:16,2020-12-13 21:36:16,45.534971,-122.630649,45.532971,-122.632399,0.162,A crash has occurred causing no to minimum delays. Use caution.,1646.0, NE 33rd Ave,R,Portland,Multnomah,OR,97232,US,US/Pacific,KPDX,2020-12-13 20:53:00,41.0,35.0,86.0,30.09,10.0,SE,9.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2539485,MapQuest,201.0,2,2017-10-10 18:12:04,2017-10-10 18:41:27,35.644493,-78.833282,,,0.0,Accident on NC-55 Main St at Hickory Ave.,710.0,S Main St,L,Holly Springs,Wake,NC,27540-8904,US,US/Eastern,KTTA,2017-10-10 18:05:00,79.3,,87.0,30.05,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
